ticket_id,team,category,agent,trigger_time,response_time,actual_hours,missing_entirely,is_violation,hours_overdue,rule_id,rule_name,max_hours,trigger_event,expected_event
TKT-1011,Team C,Billing,Haley Brown,2024-01-22 01:37:52.350912,2024-01-22 03:17:04.594585,1.6534010202354854,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1365,Team D,Billing,Brett Wright,2024-01-22 14:49:53.066319,2024-01-22 15:24:37.911988,0.5791237969530953,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1240,Team C,Technical,Melissa Lawrence,2024-01-25 06:59:46.836575,2024-01-25 07:29:30.904530,0.4955744319491916,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1209,Team C,Shipping,Ashley Davis,2024-01-26 19:42:14.439813,2024-01-26 21:12:26.728483,1.5034135194619496,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1311,Team C,Account,Desiree Warner,2024-01-27 08:15:13.833075,2024-01-27 09:59:11.630000,1.7327213680744171,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1170,Team A,Returns,Jonathon Stevens,2024-01-27 18:23:52.247661,2024-01-27 19:48:19.687555,1.4076221927669312,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1219,Team D,Billing,Melissa Harris,2024-01-29 04:36:55.117727,2024-01-29 08:09:36.806027,3.5449134166373146,0,1,1.5449134166373146,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1318,Team C,Technical,Melissa Harris,2024-02-04 12:49:29.454392,2024-02-04 13:39:40.692368,0.8364549933539497,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1415,Team D,Shipping,Melissa Harris,2024-02-05 13:01:58.362581,2024-02-05 14:45:34.764174,1.726778220269415,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1410,Team D,Shipping,Amanda Joseph,2024-02-07 12:18:21.965176,2024-02-07 13:31:41.694606,1.2221470638778476,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1440,Team C,Technical,Michael Sullivan,2024-02-10 06:53:41.523887,2024-02-10 07:37:16.973933,0.7265139016840193,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1479,Team D,Shipping,Elizabeth Brewer,2024-02-11 15:55:55.184175,2024-02-11 16:27:43.238875,0.5300151944160462,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1216,Team B,Returns,Tracy Ortega,2024-02-12 13:40:51.573657,2024-02-12 19:40:48.071708,5.999027236368921,0,1,3.9990272363689208,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1201,Team D,Account,Alex Harris,2024-02-14 12:33:42.885363,2024-02-14 18:11:05.735783,5.623014005555047,0,1,3.6230140055550466,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1323,Team A,Account,Elizabeth Brewer,2024-02-14 13:16:11.474160,2024-02-14 13:53:08.163535,0.6157470486561457,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1113,Team D,Returns,Melissa Harris,2024-02-14 20:13:44.942361,2024-02-15 01:17:28.439713,5.062082597745789,0,1,3.062082597745789,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1227,Team C,Shipping,John Garcia,2024-02-15 16:52:57.728386,2024-02-15 17:30:03.420846,0.6182479055722555,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1412,Team D,Billing,Tracy Ortega,2024-02-19 06:54:08.844467,2024-02-19 07:15:44.240469,0.35983222279283733,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1027,Team C,Returns,Michael Sullivan,2024-02-20 15:05:07.235847,2024-02-20 16:47:34.465130,1.707563689748446,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1324,Team A,Returns,Elizabeth Brewer,2024-02-21 00:05:10.951969,2024-02-21 05:59:20.120166,5.9025467214319445,0,1,3.9025467214319445,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1015,Team C,Shipping,Robert Moore,2024-02-21 12:23:16.446406,2024-02-21 13:28:41.895630,1.0904025622208913,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1030,Team D,Returns,Melanie Colon,2024-02-22 18:01:42.401646,2024-02-22 18:39:23.834819,0.6281758814387851,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1319,Team C,Account,Robert Moore,2024-02-23 11:33:19.250598,2024-02-23 16:33:35.042248,5.004386569460233,0,1,3.004386569460233,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1285,Team D,Account,Haley Brown,2024-02-24 05:07:06.210240,2024-02-24 09:51:01.885851,4.732132114171982,0,1,2.732132114171982,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1080,Team D,Account,Melissa Harris,2024-02-25 18:36:58.356878,2024-02-25 23:54:25.125308,5.290769008331829,0,1,3.2907690083318286,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1049,Team D,Account,Haley Brown,2024-02-25 22:46:01.170281,2024-02-25 23:25:37.895660,0.660201494163937,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1312,Team A,Billing,Andrea Munoz,2024-02-26 03:48:07.285088,2024-02-26 04:28:20.849494,0.6704345571994782,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1128,Team C,Returns,Elizabeth Brewer,2024-02-27 04:13:26.832484,2024-02-27 05:40:09.984906,1.4453201172086927,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1196,Team B,Returns,Julie Pineda DVM,2024-02-27 16:44:10.094185,2024-02-27 17:15:48.696195,0.5273894471592373,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1248,Team C,Account,Alex Harris,2024-02-28 05:05:26.051110,2024-02-28 05:49:30.956767,0.7346960158480538,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1082,Team A,Billing,Desiree Warner,2024-03-01 13:13:54.385744,2024-03-01 14:56:27.439170,1.7091815071635776,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1108,Team C,Returns,Melissa Harris,2024-03-01 14:17:56.127595,2024-03-01 15:20:39.147584,1.0452833302815756,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1459,Team D,Returns,Michael Hopkins,2024-03-01 16:53:21.318822,2024-03-01 18:26:51.519559,1.5583890936109754,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1165,Team D,Returns,Deborah Mendez,2024-03-01 18:23:30.912859,2024-03-01 19:13:50.698814,0.8388294319311778,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1452,Team D,Returns,Robert Moore,2024-03-03 14:19:17.209314,2024-03-03 20:04:19.902663,5.750748152467939,0,1,3.7507481524679394,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1418,Team A,Returns,Julie Pineda DVM,2024-03-03 19:18:52.723723,2024-03-03 19:42:18.994361,0.3906307327747345,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1391,Team A,Account,Ashley Davis,2024-03-04 14:38:07.032082,2024-03-04 16:17:45.565789,1.6607038074731826,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1107,Team C,Billing,Melissa Harris,2024-03-07 19:48:34.033434,2024-03-08 00:06:46.847560,4.303559479448531,0,1,2.3035594794485306,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1005,Team A,Technical,Michael Hopkins,2024-03-08 12:50:02.050593,2024-03-08 13:34:17.953168,0.7377507152822282,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1131,Team B,Technical,Michael Hopkins,2024-03-10 14:06:57.896904,2024-03-10 19:38:34.877706,5.526939111683104,0,1,3.526939111683104,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1474,Team D,Technical,Jonathon Stevens,2024-03-12 16:50:30.062303,2024-03-13 00:27:45.141531,7.620855341090096,0,1,5.620855341090096,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1090,Team D,Shipping,Haley Brown,2024-03-14 12:01:05.077326,2024-03-14 12:33:35.453541,0.5417711708280776,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1174,Team A,Returns,Andrea Munoz,2024-03-14 18:46:56.612012,2024-03-14 20:01:22.837920,1.2406183077891668,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1287,Team B,Shipping,Julie Pineda DVM,2024-03-15 00:08:22.601461,2024-03-15 05:47:13.533586,5.647481145858765,0,1,3.647481145858765,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1268,Team C,Returns,Amanda Joseph,2024-03-15 14:51:44.122051,2024-03-15 15:39:13.790517,0.79157457391421,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1400,Team D,Technical,Deborah Mendez,2024-03-16 14:05:50.535882,2024-03-16 20:35:55.929882,6.501498333348168,0,1,4.501498333348168,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1008,Team D,Billing,Ashley Davis,2024-03-16 17:30:26.642593,2024-03-16 18:32:39.401474,1.0368774669700198,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1222,Team C,Technical,Alex Harris,2024-03-17 06:58:15.304502,2024-03-17 13:36:29.560316,6.63729328168763,0,1,4.63729328168763,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1396,Team B,Account,Robert Moore,2024-03-19 19:42:22.469718,2024-03-20 00:39:32.125344,4.952682118349605,0,1,2.952682118349605,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1194,Team B,Shipping,Sabrina Ochoa,2024-03-20 14:54:37.278744,2024-03-20 16:30:51.185859,1.603863087495168,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1020,Team D,Account,Michael Hopkins,2024-03-20 17:22:39.677094,2024-03-21 01:15:59.676580,7.888888746102651,0,1,5.888888746102651,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1072,Team A,Technical,Michael Hopkins,2024-03-21 04:36:34.664109,2024-03-21 09:36:16.810495,4.995040662752258,0,1,2.995040662752258,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1304,Team B,Returns,Sabrina Ochoa,2024-03-21 18:41:31.749045,2024-03-21 18:57:08.709158,0.2602666980690426,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1331,Team A,Billing,Michael Sullivan,2024-03-22 20:45:44.221430,2024-03-22 21:18:21.410535,0.5436636402871874,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1460,Team C,Technical,Ashley Davis,2024-03-26 09:16:44.124383,2024-03-26 10:48:40.061222,1.5322046775288052,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1490,Team A,Technical,Julie Pineda DVM,2024-03-26 15:33:03.630423,2024-03-26 16:38:08.920968,1.084802929162979,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1202,Team C,Account,Alex Harris,2024-03-30 14:02:17.519343,2024-03-30 17:07:09.542795,3.0811176255676482,0,1,1.0811176255676482,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1272,Team A,Technical,Julie Pineda DVM,2024-03-30 18:48:25.365262,2024-03-30 19:09:58.432137,0.35918524305025734,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1388,Team C,Shipping,Desiree Warner,2024-04-01 19:23:53.539747,2024-04-01 20:41:04.981383,1.2865115655793085,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1172,Team D,Account,Melanie Colon,2024-04-01 23:30:39.284353,2024-04-02 06:24:40.276843,6.900275691681438,0,1,4.900275691681438,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1476,Team C,Shipping,John Garcia,2024-04-03 05:51:30.774336,2024-04-03 09:03:42.629932,3.2032932210630842,0,1,1.2032932210630842,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1152,Team C,Returns,Haley Brown,2024-04-05 10:54:47.299804,2024-04-05 11:32:38.473295,0.6308815252780914,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1473,Team C,Technical,Melissa Harris,2024-04-05 20:04:20.260305,2024-04-05 21:43:43.151856,1.6563587641716004,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1225,Team A,Billing,Jonathon Stevens,2024-04-08 12:32:19.406539,2024-04-08 14:00:28.359104,1.4691534902652104,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1461,Team B,Billing,Ashley Davis,2024-04-09 19:51:20.507456,2024-04-09 20:51:31.505624,1.003055046664344,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1357,Team B,Billing,Melanie Colon,2024-04-10 17:41:55.878793,2024-04-10 19:27:37.446948,1.7615467097361883,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1447,Team A,Billing,John Garcia,2024-04-10 20:24:13.129742,2024-04-10 20:45:14.213836,0.35030113723542955,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1224,Team B,Billing,Alex Harris,2024-04-11 10:58:26.629737,2024-04-11 13:54:18.326475,2.9310268716679677,0,1,0.9310268716679677,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1306,Team A,Returns,Alex Harris,2024-04-11 14:34:38.333984,2024-04-11 15:46:37.635762,1.1998060494661331,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1443,Team A,Billing,Haley Brown,2024-04-12 18:08:17.090471,2024-04-12 19:13:14.256280,1.0825460580322477,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1345,Team C,Billing,Julie Pineda DVM,2024-04-13 17:07:12.156801,2024-04-13 17:31:27.945513,0.40438575334019133,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1198,Team C,Account,Melanie Colon,2024-04-15 22:30:02.090758,2024-04-15 23:07:35.709442,0.6260051899486118,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1305,Team C,Shipping,Andrea Munoz,2024-04-20 01:54:18.038922,2024-04-20 08:48:03.583294,6.895984547734261,0,1,4.895984547734261,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1401,Team D,Account,John Garcia,2024-04-21 04:27:00.519317,2024-04-21 05:26:28.537315,0.9911161105500327,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1314,Team A,Billing,Jonathon Stevens,2024-04-23 17:57:31.861083,2024-04-23 19:34:52.791032,1.6224805414014392,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1480,Team A,Technical,Elizabeth Brewer,2024-04-24 00:38:29.995563,2024-04-24 05:11:46.450093,4.554570702777968,0,1,2.5545707027779683,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1321,Team C,Shipping,Michael Hopkins,2024-04-24 02:38:44.396503,2024-04-24 03:44:15.407587,1.091947523355484,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1251,Team B,Shipping,Elizabeth Brewer,2024-04-24 14:56:18.629076,2024-04-24 22:12:51.608059,7.27582749525706,0,1,5.27582749525706,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1405,Team D,Billing,Michael Hopkins,2024-04-26 05:33:43.677973,2024-04-26 06:50:47.303587,1.2843404483132892,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1335,Team A,Account,Robert Moore,2024-04-27 06:23:13.842249,2024-04-27 06:51:06.159969,0.4645327000485526,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1466,Team D,Account,Michael Sullivan,2024-04-27 14:26:52.862225,2024-04-27 19:21:42.010011,4.913652162750562,0,1,2.9136521627505623,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1498,Team A,Billing,Alex Harris,2024-04-28 02:36:25.589841,2024-04-28 04:04:10.021759,1.4623421994845072,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1001,Team A,Returns,Brett Wright,2024-05-01 01:45:09.434389,2024-05-01 02:00:45.697468,0.26007307747999825,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1408,Team B,Account,Brett Wright,2024-05-01 02:47:24.218991,2024-05-01 03:18:01.942751,0.5104788221915563,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1427,Team B,Technical,Amanda Joseph,2024-05-02 02:09:03.642719,2024-05-02 07:44:40.890119,5.593679833345943,0,1,3.593679833345943,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1074,Team D,Account,Brett Wright,2024-05-04 19:04:43.188228,2024-05-04 20:50:01.888909,1.7551946336693234,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1495,Team D,Shipping,Sabrina Ochoa,2024-05-05 15:16:22.945866,2024-05-05 15:39:23.896655,0.38359744138187835,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1383,Team A,Returns,Desiree Warner,2024-05-05 23:12:09.386793,2024-05-05 23:27:14.092486,0.2513071369462543,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1217,Team B,Technical,Melanie Colon,2024-05-06 22:09:03.329136,2024-05-06 23:54:10.917320,1.752107828921742,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1023,Team B,Account,Andrea Munoz,2024-05-07 14:01:07.794500,2024-05-07 21:34:13.142144,7.55148545662562,0,1,5.55148545662562,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1164,Team B,Returns,Desiree Warner,2024-05-08 06:08:34.518302,2024-05-08 09:33:45.224837,3.4196407041947046,0,1,1.4196407041947046,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1038,Team B,Technical,John Garcia,2024-05-08 18:50:47.022359,2024-05-08 19:21:23.285779,0.5100731722513835,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1284,Team B,Returns,Sabrina Ochoa,2024-05-09 18:05:03.689686,2024-05-10 00:27:17.667492,6.370549390514691,0,1,4.370549390514691,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1257,Team B,Shipping,John Garcia,2024-05-13 19:29:38.298966,2024-05-14 03:06:36.580897,7.6161894253227445,0,1,5.6161894253227445,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1218,Team B,Technical,Alex Harris,2024-05-14 15:34:41.225985,2024-05-14 19:57:29.028368,4.379945106373893,0,1,2.379945106373893,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1154,Team A,Billing,Julie Pineda DVM,2024-05-15 09:33:08.514799,2024-05-15 10:30:33.048696,0.9568149713675181,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1344,Team B,Billing,Jonathon Stevens,2024-05-15 14:14:38.985783,2024-05-15 20:34:30.214215,6.330896786650022,0,1,4.330896786650022,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1135,Team B,Billing,Melissa Lawrence,2024-05-16 22:25:23.644116,2024-05-16 23:18:06.280407,0.8785100808408526,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1013,Team A,Shipping,Melissa Lawrence,2024-05-17 12:32:32.318042,2024-05-17 13:13:26.599949,0.6817449741231071,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1123,Team C,Shipping,Desiree Warner,2024-05-18 19:30:57.978328,2024-05-18 20:22:30.664928,0.85907961110274,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1399,Team A,Account,Michael Hopkins,2024-05-19 21:26:07.901717,2024-05-19 21:47:35.145243,0.3575676461060842,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1483,Team B,Shipping,Jonathon Stevens,2024-05-20 18:54:20.492236,2024-05-20 20:17:46.754443,1.3906283908420138,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1089,Team B,Shipping,Melanie Colon,2024-05-22 14:23:18.855823,2024-05-22 15:07:10.931629,0.7311321683062447,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1105,Team D,Billing,Michael Sullivan,2024-05-22 18:02:29.682365,2024-05-22 19:49:28.987044,1.7831401886542637,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1075,Team B,Returns,Julie Pineda DVM,2024-05-23 17:08:26.358041,2024-05-23 23:16:35.299364,6.13581703417831,0,1,4.13581703417831,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1435,Team A,Returns,Sabrina Ochoa,2024-05-25 19:30:07.088044,2024-05-25 21:01:13.094878,1.518335231675042,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1160,Team A,Returns,Sabrina Ochoa,2024-05-26 18:18:32.483712,2024-05-26 19:28:55.980046,1.1731934261322021,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1289,Team D,Returns,Haley Brown,2024-05-26 21:27:57.955124,2024-05-26 22:29:52.281279,1.031757265329361,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1009,Team C,Technical,Michael Hopkins,2024-05-27 20:18:02.387141,2024-05-28 02:59:02.310013,6.683311908907361,0,1,4.683311908907361,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1148,Team A,Returns,Melissa Harris,2024-05-29 04:07:52.689420,2024-05-29 05:48:38.711083,1.679450461930699,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1175,Team C,Returns,Haley Brown,2024-05-29 10:09:24.605283,2024-05-29 10:37:33.385954,0.46910574191146426,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1411,Team A,Returns,Sabrina Ochoa,2024-05-30 02:21:10.561539,2024-05-30 03:01:53.021877,0.6784612050321367,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1292,Team A,Account,Deborah Mendez,2024-05-30 20:23:28.702876,2024-05-31 01:45:55.007346,5.373973463839955,0,1,3.3739734638399552,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1177,Team D,Shipping,Elizabeth Brewer,2024-06-04 15:03:18.817815,2024-06-04 15:38:49.372460,0.5918207346730762,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1394,Team D,Shipping,Ashley Davis,2024-06-10 14:19:15.693321,2024-06-10 15:03:37.235847,0.739317368335194,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1141,Team A,Technical,Haley Brown,2024-06-11 19:08:58.257310,2024-06-11 19:30:23.384146,0.3569796766837438,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1092,Team A,Account,Melanie Colon,2024-06-13 03:15:49.384665,2024-06-13 04:55:06.776915,1.6548311805725098,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1471,Team B,Billing,Alex Harris,2024-06-13 11:08:22.951899,2024-06-13 11:37:15.773600,0.48133936140272354,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1481,Team D,Shipping,Ashley Davis,2024-06-13 18:01:25.578177,2024-06-13 19:44:32.172833,1.7184985155529446,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1288,Team A,Technical,Alex Harris,2024-06-15 15:17:30.573001,2024-06-15 16:46:24.530673,1.4816549089219835,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1277,Team C,Technical,Tracy Ortega,2024-06-15 18:40:00.999214,2024-06-15 19:46:03.588427,1.1007192258702385,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1470,Team C,Technical,Haley Brown,2024-06-16 03:27:05.844340,2024-06-16 04:17:11.290099,0.8348460441165501,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1317,Team A,Billing,Desiree Warner,2024-06-16 11:23:58.565002,2024-06-16 12:24:43.543632,1.0124940639071995,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1058,Team B,Shipping,Brett Wright,2024-06-18 06:19:31.945159,2024-06-18 07:53:59.566239,1.5743391889333724,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1120,Team D,Returns,Alex Harris,2024-06-20 01:08:54.420319,2024-06-20 02:24:45.191325,1.2641030571858087,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1230,Team B,Billing,Alex Harris,2024-06-20 21:09:54.161982,2024-06-20 22:23:59.748717,1.2348852041694853,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1360,Team C,Returns,Robert Moore,2024-06-21 14:25:22.226482,2024-06-21 21:37:08.046369,7.1960610797670155,0,1,5.1960610797670155,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1187,Team C,Account,John Garcia,2024-06-21 19:05:17.490801,2024-06-22 00:30:21.554677,5.4177955210871165,0,1,3.4177955210871165,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1279,Team C,Account,Melissa Harris,2024-06-23 00:52:26.209089,2024-06-23 02:25:34.023217,1.5521705910894605,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1245,Team D,Shipping,Tracy Ortega,2024-06-23 08:33:55.805497,2024-06-23 13:22:49.060334,4.814793010287815,0,1,2.814793010287815,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1409,Team D,Technical,Julie Pineda DVM,2024-06-24 05:55:37.454890,2024-06-24 07:33:06.441382,1.624718469977379,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
TKT-1247,Team D,Account,Amanda Joseph,2024-06-25 05:06:35.054794,2024-06-25 06:49:52.963562,1.7216413244273927,0,0,0.0,R02,Escalation Review SLA,2,ticket_escalated,escalation_reviewed
